id,set,series,publisher,generation,release_date,artist,name,set_num,types,supertype,subtypes,level,hp,evolvesFrom,evolvesTo,abilities,attacks,weaknesses,retreatCost,convertedRetreatCost,rarity,flavorText,nationalPokedexNumbers,legalities,resistances,rules,regulationMark,ancientTrait,cleaned_attacks,cleaned_abilities,cleaned_rules,2021_exception,temp_id,power_level,tournamentYear
sm6-50,Forbidden Light,Sun & Moon,TPCI,Seventh,5/4/2018,sowsow,Inkay,50,['Psychic'],Pokémon,['Basic'],none,60.0,none,['Malamar'],none,"[{'name': 'Hypnosis', 'cost': ['Psychic'], 'convertedEnergyCost': 1, 'damage': '', 'text': ""Your opponent's Active Pokémon is now Asleep.""}]","[{'type': 'Psychic', 'value': '×2'}]",['Colorless'],1.0,Common,"It flashes the light-emitting spots on its body, which drains its opponent's will to fight. It takes the opportunity to scuttle away and hide.",[686],"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,none,none,none,"name: Hypnosis cost: Psychic convertedEnergyCost: 1 damage:  text: ""Your opponents Active Pokémon is now Asleep.""",none,none,True,5-inkay,0.011363636363636364,2021
sm6-74,Forbidden Light,Sun & Moon,TPCI,Seventh,5/4/2018,kawayoo,Diancie ♢,74,['Fighting'],Pokémon,"['Basic', 'Prism Star']",none,120.0,none,none,"[{'name': ""Princess's Cheers"", 'text': ""As long as this Pokémon is on your Bench, your Fighting Pokémon's attacks do 20 more damage to your opponent's Active Pokémon (before applying Weakness and Resistance)."", 'type': 'Ability'}]","[{'name': 'Diamond Rain', 'cost': ['Fighting', 'Fighting', 'Fighting'], 'convertedEnergyCost': 3, 'damage': '90', 'text': 'Heal 30 damage from each of your Benched Pokémon.'}]","[{'type': 'Grass', 'value': '×2'}]","['Colorless', 'Colorless']",2.0,Rare Prism Star,It can instantly create many diamonds by compressing the carbon in the air between its hands.,[719],"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,"[""♢ (Prism Star) Rule: You can't have more than 1 ♢ card with the same name in your deck. If a ♢ card would go to the discard pile, put it in the Lost Zone instead.""]",none,none,name: Diamond Rain cost: Fighting Fighting Fighting convertedEnergyCost: 3 damage: 90 text: Heal 30 damage from each of your Benched Pokémon.,"name: ""Princesss Cheers"" text: ""As long as this Pokémon is on your Bench your Fighting Pokémons attacks do 20 more damage to your opponents Active Pokémon (before applying Weakness and Resistance)."" type: Ability","""♢ (Prism Star) Rule: You cant have more than 1 ♢ card with the same name in your deck. If a ♢ card would go to the discard pile put it in the Lost Zone instead.""",True,74-diancie♢,0.03409090909090909,2021
sm6-77,Forbidden Light,Sun & Moon,TPCI,Seventh,5/4/2018,Masakazu Fukuda,Buzzwole,77,['Fighting'],Pokémon,"['Basic', 'Ultra Beast']",none,130.0,none,none,none,"[{'name': 'Sledgehammer', 'cost': ['Fighting'], 'convertedEnergyCost': 1, 'damage': '30+', 'text': 'If your opponent has exactly 4 Prize cards remaining, this attack does 90 more damage.'}, {'name': 'Swing Around', 'cost': ['Fighting', 'Fighting', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '80+', 'text': 'Flip 2 coins. This attack does 20 more damage for each heads.'}]","[{'type': 'Psychic', 'value': '×2'}]","['Colorless', 'Colorless']",2.0,Rare,A mysterious life-form called an Ultra Beast. Witnesses saw it pulverize a dump truck with a single punch.,[794],"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,none,none,none,name: Sledgehammer cost: Fighting convertedEnergyCost: 1 damage: 30+ text: If your opponent has exactly 4 Prize cards remaining this attack does 90 more damage. name: Swing Around cost: Fighting Fighting Colorless convertedEnergyCost: 3 damage: 80+ text: Flip 2 coins. This attack does 20 more damage for each heads.,none,none,True,77-buzzwole,0.003787878787878788,2021
sm6-79,Forbidden Light,Sun & Moon,TPCI,Seventh,5/4/2018,5ban Graphics,Yveltal-GX,79,['Darkness'],Pokémon,"['Basic', 'GX']",none,180.0,none,none,none,"[{'name': 'Absorb Vitality', 'cost': ['Darkness'], 'convertedEnergyCost': 1, 'damage': '20', 'text': ""Heal from this Pokémon the same amount of damage you did to your opponent's Active Pokémon.""}, {'name': 'Sonic Evil', 'cost': ['Colorless', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '100', 'text': ""This attack's damage isn't affected by Weakness or Resistance.""}, {'name': 'Doom Count-GX', 'cost': ['Darkness'], 'convertedEnergyCost': 1, 'damage': '', 'text': ""If your opponent's Active Pokémon has exactly 4 damage counters on it, that Pokémon is Knocked Out. (You can't use more than 1 GX attack in a game.)""}]","[{'type': 'Lightning', 'value': '×2'}]","['Colorless', 'Colorless']",2.0,Rare Holo GX,none,[717],"{'unlimited': 'Legal', 'expanded': 'Legal'}","[{'type': 'Fighting', 'value': '-20'}]","['Pokémon-GX rule: When your Pokémon-GX is Knocked Out, your opponent takes 2 Prize cards.']",none,none,"name: Absorb Vitality cost: Darkness convertedEnergyCost: 1 damage: 20 text: ""Heal from this Pokémon the same amount of damage you did to your opponents Active Pokémon."" name: Sonic Evil cost: Colorless Colorless Colorless convertedEnergyCost: 3 damage: 100 text: ""This attacks damage isnt affected by Weakness or Resistance."" name: Doom Count-GX cost: Darkness convertedEnergyCost: 1 damage:  text: ""If your opponents Active Pokémon has exactly 4 damage counters on it that Pokémon is Knocked Out. (You cant use more than 1 GX attack in a game.)""",none,Pokémon-GX rule: When your Pokémon-GX is Knocked Out your opponent takes 2 Prize cards.,True,79-yveltal-gx,0.015151515151515152,2021
sm7-23,Celestial Storm,Sun & Moon,TPCI,Seventh,8/3/2018,Midori Harada,Slugma,23,['Fire'],Pokémon,['Basic'],none,70.0,none,['Magcargo'],none,"[{'name': 'Magma Ring', 'cost': ['Colorless'], 'convertedEnergyCost': 1, 'damage': '10', 'text': ""The Defending Pokémon can't retreat during your opponent's next turn.""}, {'name': 'Flare', 'cost': ['Fire', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '20', 'text': ''}]","[{'type': 'Water', 'value': '×2'}]","['Colorless', 'Colorless']",2.0,Common,"Its body is made of magma. If it doesn't keep moving, its body will cool and harden.",[218],"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,none,none,none,"name: Magma Ring cost: Colorless convertedEnergyCost: 1 damage: 10 text: ""The Defending Pokémon cant retreat during your opponents next turn."" name: Flare cost: Fire Colorless convertedEnergyCost: 2 damage: 20 text: ",none,none,True,23-slugma,0.03409090909090909,2021
sm7-72,Celestial Storm,Sun & Moon,TPCI,Seventh,8/3/2018,Ken Sugimori,Phanpy,72,['Fighting'],Pokémon,['Basic'],none,70.0,none,['Donphan'],none,"[{'name': 'Tackle', 'cost': ['Colorless'], 'convertedEnergyCost': 1, 'damage': '10', 'text': ''}, {'name': 'Endure', 'cost': ['Fighting'], 'convertedEnergyCost': 1, 'damage': '', 'text': ""Flip a coin. If heads, if this Pokémon would be Knocked Out by damage from an attack during your opponent's next turn, it is not Knocked Out, and its remaining HP becomes 10.""}]","[{'type': 'Grass', 'value': '×2'}]",['Colorless'],1.0,Common,It is strong despite its compact size. It can easily pick up and carry an adult human on its back.,[231],"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,none,none,none,"name: Tackle cost: Colorless convertedEnergyCost: 1 damage: 10 text:  name: Endure cost: Fighting convertedEnergyCost: 1 damage:  text: ""Flip a coin. If heads if this Pokémon would be Knocked Out by damage from an attack during your opponents next turn it is not Knocked Out and its remaining HP becomes 10.""",none,none,True,72-phanpy,0.015151515151515152,2021
sm7-88,Celestial Storm,Sun & Moon,TPCI,Seventh,8/3/2018,Yukiko Baba,Sableye,88,['Darkness'],Pokémon,['Basic'],none,70.0,none,none,"[{'name': 'Excavate', 'text': 'Once during your turn (before your attack), you may look at the top card of your deck. You may discard that card.', 'type': 'Ability'}]","[{'name': 'Disable', 'cost': ['Colorless'], 'convertedEnergyCost': 1, 'damage': '10', 'text': ""Choose 1 of your opponent's Active Pokémon's attacks. That Pokémon can't use that attack during your opponent's next turn.""}]",none,['Colorless'],1.0,Uncommon,"This Pokémon is feared. When its gemstone eyes begin to glow with a sinister shine, it's believed that Sableye will steal people's spirits away.",[302],"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,none,none,none,"name: Disable cost: Colorless convertedEnergyCost: 1 damage: 10 text: ""Choose 1 of your opponents Active Pokémons attacks. That Pokémon cant use that attack during your opponents next turn.""",name: Excavate text: Once during your turn (before your attack) you may look at the top card of your deck. You may discard that card. type: Ability,none,True,88-sableye,0.003787878787878788,2021
sm7-97,Celestial Storm,Sun & Moon,TPCI,Seventh,8/3/2018,Kouki Saitou,Jirachi ♢,97,['Metal'],Pokémon,"['Basic', 'Prism Star']",none,80.0,none,none,"[{'name': 'Wish Upon a Star', 'text': ""If you took this Pokémon as a face-down Prize card during your turn and your Bench isn't full, before you put it into your hand, you may put it onto your Bench and take 1 more Prize card."", 'type': 'Ability'}]","[{'name': 'Perish Dream', 'cost': ['Colorless', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '10', 'text': ""This Pokémon is now Asleep. At the end of your opponent's next turn, the Defending Pokémon will be Knocked Out.""}]","[{'type': 'Fire', 'value': '×2'}]",['Colorless'],1.0,Rare Prism Star,It is said to have the ability to grant any wish for just one week every thousand years.,[385],"{'unlimited': 'Legal', 'expanded': 'Legal'}","[{'type': 'Psychic', 'value': '-20'}]","[""♢ (Prism Star) Rule: You can't have more than 1 ♢ card with the same name in your deck. If a ♢ card would go to the discard pile, put it in the Lost Zone instead.""]",none,none,"name: Perish Dream cost: Colorless Colorless Colorless convertedEnergyCost: 3 damage: 10 text: ""This Pokémon is now Asleep. At the end of your opponents next turn the Defending Pokémon will be Knocked Out.""","name: Wish Upon a Star text: ""If you took this Pokémon as a face-down Prize card during your turn and your Bench isnt full before you put it into your hand you may put it onto your Bench and take 1 more Prize card."" type: Ability","""♢ (Prism Star) Rule: You cant have more than 1 ♢ card with the same name in your deck. If a ♢ card would go to the discard pile put it in the Lost Zone instead.""",True,97-jirachi♢,0.030303030303030304,2021
sm7-109,Celestial Storm,Sun & Moon,TPCI,Seventh,8/3/2018,5ban Graphics,Rayquaza-GX,109,['Dragon'],Pokémon,"['Basic', 'GX']",none,180.0,none,none,"[{'name': 'Stormy Winds', 'text': 'When you play this Pokémon from your hand onto your Bench during your turn, you may discard the top 3 cards of your deck. If you do, attach a basic Energy card from your discard pile to this Pokémon.', 'type': 'Ability'}]","[{'name': 'Dragon Break', 'cost': ['Grass', 'Lightning', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '30×', 'text': 'This attack does 30 damage times the amount of basic Grass and basic Lightning Energy attached to your Pokémon.'}, {'name': 'Tempest-GX', 'cost': ['Grass'], 'convertedEnergyCost': 1, 'damage': '', 'text': ""Discard your hand and draw 10 cards. (You can't use more than 1 GX attack in a game.)""}]","[{'type': 'Fairy', 'value': '×2'}]","['Colorless', 'Colorless', 'Colorless']",3.0,Rare Holo GX,none,[384],"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,"['Pokémon-GX rule: When your Pokémon-GX is Knocked Out, your opponent takes 2 Prize cards.']",none,none,"name: Dragon Break cost: Grass Lightning Colorless convertedEnergyCost: 3 damage: 30× text: This attack does 30 damage times the amount of basic Grass and basic Lightning Energy attached to your Pokémon. name: Tempest-GX cost: Grass convertedEnergyCost: 1 damage:  text: ""Discard your hand and draw 10 cards. (You cant use more than 1 GX attack in a game.)""",name: Stormy Winds text: When you play this Pokémon from your hand onto your Bench during your turn you may discard the top 3 cards of your deck. If you do attach a basic Energy card from your discard pile to this Pokémon. type: Ability,Pokémon-GX rule: When your Pokémon-GX is Knocked Out your opponent takes 2 Prize cards.,True,109-rayquaza-gx,0.003787878787878788,2021
sm8-43,Lost Thunder,Sun & Moon,TPCI,Seventh,11/2/2018,SATOSHI NAKAI,Slugma,43,['Fire'],Pokémon,['Basic'],none,80.0,none,['Magcargo'],none,"[{'name': 'Stampede', 'cost': ['Colorless', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '20', 'text': ''}, {'name': 'Flamethrower', 'cost': ['Fire', 'Fire', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '60', 'text': 'Discard an Energy from this Pokémon.'}]","[{'type': 'Water', 'value': '×2'}]","['Colorless', 'Colorless', 'Colorless']",3.0,Common,"Its body is made of magma. If it doesn't keep moving, its body will cool and harden.",[218],"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,none,none,none,name: Stampede cost: Colorless Colorless convertedEnergyCost: 2 damage: 20 text:  name: Flamethrower cost: Fire Fire Colorless convertedEnergyCost: 3 damage: 60 text: Discard an Energy from this Pokémon.,none,none,True,43-slugma,0.007575757575757576,2021
sm8-52,Lost Thunder,Sun & Moon,TPCI,Seventh,11/2/2018,5ban Graphics,Blacephalon-GX,52,['Fire'],Pokémon,"['Basic', 'GX', 'Ultra Beast']",none,180.0,none,none,none,"[{'name': 'Bursting Burn', 'cost': ['Fire'], 'convertedEnergyCost': 1, 'damage': '', 'text': ""Your opponent's Active Pokémon is now Burned and Confused.""}, {'name': 'Mind Blown', 'cost': ['Fire', 'Fire'], 'convertedEnergyCost': 2, 'damage': '50×', 'text': 'Put any amount of Fire Energy attached to your Pokémon in the Lost Zone. This attack does 50 damage for each card put in the Lost Zone in this way.'}, {'name': 'Burst-GX', 'cost': ['Fire'], 'convertedEnergyCost': 1, 'damage': '', 'text': ""Discard 1 of your Prize cards. If it's an Energy card, attach it to 1 of your Pokémon. (You can't use more than 1 GX attack in a game.)""}]","[{'type': 'Water', 'value': '×2'}]","['Colorless', 'Colorless']",2.0,Rare Holo GX,none,[806],"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,"['Pokémon-GX rule: When your Pokémon-GX is Knocked Out, your opponent takes 2 Prize cards.']",none,none,"name: Bursting Burn cost: Fire convertedEnergyCost: 1 damage:  text: ""Your opponents Active Pokémon is now Burned and Confused."" name: Mind Blown cost: Fire Fire convertedEnergyCost: 2 damage: 50× text: Put any amount of Fire Energy attached to your Pokémon in the Lost Zone. This attack does 50 damage for each card put in the Lost Zone in this way. name: Burst-GX cost: Fire convertedEnergyCost: 1 damage:  text: ""Discard 1 of your Prize cards. If its an Energy card attach it to 1 of your Pokémon. (You cant use more than 1 GX attack in a game.)""",none,Pokémon-GX rule: When your Pokémon-GX is Knocked Out your opponent takes 2 Prize cards.,True,52-blacephalon-gx,0.015151515151515152,2021
sm8-86,Lost Thunder,Sun & Moon,TPCI,Seventh,11/2/2018,PLANETA Otani,Zeraora-GX,86,['Lightning'],Pokémon,"['Basic', 'GX']",none,190.0,none,none,"[{'name': 'Thunderclap Zone', 'text': 'Each of your Pokémon that has any Lightning Energy attached to it has no Retreat Cost.', 'type': 'Ability'}]","[{'name': 'Plasma Fists', 'cost': ['Lightning', 'Lightning', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '160', 'text': ""This Pokémon can't attack during your next turn.""}, {'name': 'Full Voltage-GX', 'cost': ['Lightning'], 'convertedEnergyCost': 1, 'damage': '', 'text': ""Attach 5 basic Energy cards from your discard pile to your Pokémon in any way you like. (You can't use more than 1 GX attack in a game.)""}]","[{'type': 'Fighting', 'value': '×2'}]","['Colorless', 'Colorless']",2.0,Rare Holo GX,none,[807],"{'unlimited': 'Legal', 'expanded': 'Legal'}","[{'type': 'Metal', 'value': '-20'}]","['Pokémon-GX rule: When your Pokémon-GX is Knocked Out, your opponent takes 2 Prize cards.']",none,none,"name: Plasma Fists cost: Lightning Lightning Colorless convertedEnergyCost: 3 damage: 160 text: ""This Pokémon cant attack during your next turn."" name: Full Voltage-GX cost: Lightning convertedEnergyCost: 1 damage:  text: ""Attach 5 basic Energy cards from your discard pile to your Pokémon in any way you like. (You cant use more than 1 GX attack in a game.)""",name: Thunderclap Zone text: Each of your Pokémon that has any Lightning Energy attached to it has no Retreat Cost. type: Ability,Pokémon-GX rule: When your Pokémon-GX is Knocked Out your opponent takes 2 Prize cards.,True,86-zeraora-gx,0.003787878787878788,2021
sm8-118,Lost Thunder,Sun & Moon,TPCI,Seventh,11/2/2018,Akira Komayama,Alolan Meowth,118,['Darkness'],Pokémon,['Basic'],none,60.0,none,['Persian'],none,"[{'name': 'Spoil the Fun', 'cost': [], 'convertedEnergyCost': 0, 'damage': '10+', 'text': 'If you go second, this attack does 60 more damage during your first turn.'}]","[{'type': 'Fighting', 'value': '×2'}]",['Colorless'],1.0,Common,"When its delicate pride is wounded, or when the gold coin on its forehead is dirtied, it flies into a hysterical rage.",[52],"{'unlimited': 'Legal', 'expanded': 'Legal'}","[{'type': 'Psychic', 'value': '-20'}]",none,none,none,name: Spoil the Fun cost:  convertedEnergyCost: 0 damage: 10+ text: If you go second this attack does 60 more damage during your first turn.,none,none,True,118-alolanmeowth,0.011363636363636364,2021
